cat/dog,health issue,cooking time,name,save,ingredient,cook
강아지,모질개선,조리시간 30분 이내,시금치 볼 - 강아지 체중 조절을 위한 식단,어렵지 않아요~,파슬리 1 cup다진 파마산 치즈 2 tbsp올리브 오일 1 tbsp시금치 1 cup통밀가루 3/4 cup으깬 귀리 3/4 cup,"파슬리를 잘게 다져주세요.시금치도 먹기 좋게 썰어주세요. 시금치는 줄기의 빛깔이 녹색이고 단단한 걸 고르세요. 조직이 가늘고 유연한 것은 어린 시금치입니다. 잎의 색이 노란색으로 변해있거나 갈색 반점이 보이는 시금치는 피하시길 바랍니다.큰 그릇에 잘게 썬 시금치와 파슬리 그리고 치즈를 넣어주세요.올리브 오일과 귀리, 밀가루도 추가해 넣어주세요.재료들을 잘 섞어주세요.재료들이 잘 섞이면 사진과 같이 작은 공 모양으로 만들어 주세요.유산지가 깔린 베이킹 트레이에 공 모양 혼합물을 나란히 올려주고, 화씨 350도로 예열된 오븐에서 약 30분간 구워줍니다.오븐을 끄고 트레이를 꺼낸 뒤, 음식을 식혀주세요. 치즈도 추가해도 좋아요~"
고양이,모질개선,조리시간 10분 이내,간단한 치킨요리,냥이 간단한 치킨요리,닭 100 브로콜리 1/2 cup당근 1/2 cup,당근과 브로콜리는 3-5분정도 삶아주세요닭고기도 7분정도 삶아주세요삶아진 모든 재료를 믹서기에 넣고 갈아주세요먹기 좋게 그릇에 담아주세요
고양이,신장관련,조리시간 20분 이내,양고기와 근대 - 철분을 많이 함유한,음식은 3일 정도 냉장 보관이 가능하며 고양이가 먹기 쉽게 쌀밥과 재료를 섞어주셔도 좋아요 :),근대 50 g다진 양고기 120 g,"근대를 얇게 썰어주세요. 다른 녹색 채소 (케일 등)를 사용하셔도 돼요.냄비에 양고기를 넣고 중간 불에서 가열하세요
양고기가 약간 익을 정도로 3~5분간 저어주면서 조리하세요.잘게 썬 근대를 넣어주세요.양고기가 노릇하게 익을 때까지 3~5분 정도 볶아주세요.조리하기 쉽게 물 1티스푼을 넣어주세요.불을 끄고 음식을 깨끗한 접시나 그릇에 옮겨 담은 뒤 식혀주세요."
고양이,관절관련,조리시간 20분 이내,연어 계란말이 - 혈압을 낮추는데 좋아요,음식은 3일 정도 냉장 보관 가능합니다,연어 70 g달걀 70 g물 1 tbsp,"작은 그릇에 달걀 2개를 넣고 잘 풀어주세요.물 1테이블 스푼을 넣고 휘저어 주세요코팅이 된 프라이팬을 중간 불로 가열한 뒤, 연어를 넣고 10-15분간 조리합니다.연어를 3분마다 뒤집어주세요.주걱으로 연어를 작은 조각으로 으깨준 다음 프라이팬에 골고루 펴주세요.프라이팬에 달걀물을 붓고 달걀이 익을 때까지 3~5분 동안 조리하세요달걀물을 돌돌 말아준 다음 불을 꺼주세요.접시에 담은 뒤 완전히 식혀 주세요."
고양이,모질개선,조리시간 10분 이내,닭 간이 들어간 달걀 간식 - 소화 기능에 도움을 주는,음식은 3일 정도 냉장 보관 가능합니다.,달걀 2 number닭간 70 g물 1 tbsp,"닭간을 믹서기에 넣어주세요. 닭간을 고를 때 선명한 붉은색을 띠고 수분이 많고 윤기가 나는 간을 고르세요. 갈색이나 회색빛이 도는 간은 피하세요. 
간은 표면이 단단해야 합니다.믹서에 넣고 질어질때까지 갈아주세요.작은 그릇에 달걀 2개를 깨서 넣고 잘 휘저어 주세요달걀 그릇에 간을 붓고 잘 풀어주세요.코팅된 프라이팬에 STEP 4의 재료를 넣고 평평하게 펴주세요. 달걀이 익을 때까지 중간 불에서 5~10분간 조리하세요.불을 끄고 냄비에서 달걀을 꺼내서 깨끗한 도마에 놓아주세요.도마에 올린 달걀 요리를 3cm의 크기의 네모꼴로 잘라주세요.음식을 제공하기 전에 완전히 식혀주세요."
고양이,모질개선,조리시간 20분 이내,양배추와 닭고기가 들어간 밥 - 몸의 독소를 제거하는,음식은 3일 정도 냉장 보관 가능합니다.,쌀밥 1/2 cup기름 5 g양배추 30 g다진 닭고기 70 g,"양배추를 잘게 썰어주세요. 양배추는 머리가 단단하고 작으며 크기에 비해 무거운 것을 고르세요. 줄기는 크기가 작고 신선해야 합니다.프라이팬에 기름을 두르고 중간 불에서 가열하세요.프라이팬에 닭고기를 넣고 3분 정도 저어주면서 볶아주세요.양배추를 넣어주세요.닭고기가 거의 익고 양배추가 부드러워질 때까지 5분 정도 중간중간 휘저어 주세요.밥을 넣고 약 3분 정도 닭고기가 익을 때까지 저어주세요.불을 끄고 음식을 깨끗한 접시나 그릇에 옮겨 담은 뒤, 완전히 식혀주세요."
강아지,모질개선,조리시간 60분 이내,땅콩버터 귀리 쿠키 - 장운동을 활발하게,음식은 5일 정도 냉장 보관 가능합니다.,물 1/2 cup으깬 귀리 1 cup땅콩버터 1/4 cup탈지우유 1/4 cup꿀 1 tbsp식물성 오일 1 tbsp통밀가루 1 cup,"커다란 그릇에 귀리와 밀가루를 넣고 골고루 섞어주세요가운데를 파서 꿀과 식물성 오일, 우유, 물, 땅콩버터를 부어주세요.반죽이 될 때까지 섞어주세요. 혼합물이 너무 건조하면 물을 넣고 너무 질척거리면 밀가루를 넣어주세요!평평한 표면 위에 유산지를 깔고 위에 반죽을 올려주세요반죽을 1cm 두께로 밀어주세요.좋아하는 모양의 쿠키 틀로 반죽을 찍어주세요.화씨 350도에서 40~45분 정도 구워주세요.오븐에서 꺼내 완전히 식혀주세요."
고양이,모질개선,조리시간 20분 이내,고양이를 위한 홈메이드 치즈과자,고양이가 좋아하는 초간단 치즈과자~,슈레드치즈 1 cup플레인요거트 1/4 cup통밀가루 3/4 cup옥수수가루 1/4 cup,재료를 준비합니당모든 재료를 볼에 넣고 섞어서 반죽 해주세요~반죽을 평평한데 놓고 베이킹 시트위에 올려줍니다얇은 막대기로 잘라주세요~오븐에 25분동안 구워주면 끝입니당
고양이,모질개선,조리시간 10분 이내,가자미요리,가자미요리,가자미 100 무지방우유 1/2 cup파슬리 10 빵가루 1/2 cup완두콩 1/4 cup감자 100g ,중간불에 가자미를 넣고 볶아준 다음 잘 으깨줍니다 (가자미에요~)감자도 으깨서 잘 섞어주세요 ^^콩 우유 빵가루를 넣고 잘 섞어주세요그릇에 넣고 예쁜모양으로 담으면 끗~~ 이제 고양이에게 주면 맛난 식사가 됩니당 ㅎㅎ
고양이,모질개선,조리시간 20분 이내,췩힌 비스킷 ㅎ,치킨 비스킷,옥수수가루 1 cup마가린 1 큰스푼조각난닭고기 1.5 cup통밀가루 1 cup,큰냄비에 물을 끓인다음 닭고기를 5-10 분정도 삶아주세요열을 식힌 다음 삶은 닭고기를 믹서기에 잘 갈아주세요밀가루 옥수수가루 마가린을 넣고 잘 섞어주세요반죽을 한다음 밀대로 밀고 모양대로 잘라서 20분정도 구워주세요 온도는 350도ㅎㅎ
고양이,모질개선,조리시간 10분 이내,임신라의 치킨볼,귀여운 치킨볼,다진 닭고기 100 ,다진 닭고기를 준비해주세요다진 닭고기를 한입크기로 돌돌 말아 냄비에 삶아주세요 약 7-10분 정도??그릇에 담아주세요!!... 정말 간단합니다....
강아지,관절관련,조리시간 20분 이내,에그노그 - 단백질이 풍부한,에그노그는 냉장고에 3일 정도 보관하세요.,달걀 2 number물 1/2 cup플레인 요구르트 1 tbsp무지방 분말우유 1 tbsp,"믹서기에 달걀 2개를 깨서 넣어줍니다. 껍질에 금이 가지 않고 깨끗한 달걀을 고르세요. 껍데기에 살모넬라균이 붙으면 손상된 구멍을 통해 균이 침투될 수 있습니다. 유통기한이 지난 달걀은 구매하지 마시길 바랍니다.믹서기에 분말 우유 2테이블 스푼, 요구르트 1테이블 스푼, 물 1테이블 스푼을 넣어줍니다.거품이 날 때까지 믹서기에 잘 갈아줍니다.작은 접시에 혼합물을 부워줍니다. 간식이나 비스킷을 곁들어 줘도 좋아요! 파슬리도 추가하세요"
강아지,모질개선,조리시간 60분 이내,참치 브리틀 - 피모 건강에 좋은 ,음식은 3일까지 냉장고에 보관하셔도 됩니다.,다목적용 밀가루 1 cup참치캔 1/4 cup달걀 1 number,"중간 그릇에 참치를 넣고 포크로 참치를 으깨 줍니다.그릇에 달걀을 깨서 넣고 밀가루 1컵도 첨가해주세요.재료가 반죽이 되도록 골고루 섞어주세요.바닥에 밀가루를 뿌리고 반죽을 올려 가볍게 치대줍니다.반죽을 1cm 두께로 밀어줍니다.쿠키커터를 이용해서 반죽을 찍어줍니다.유산지가 깔린 베이킹 트레이에 쿠키를 나란히 올려줍니다.트레이를 화씨 350도로 예열된 오븐에 넣고 노릇노릇 구워질 때까지 30분간 구워주세요.오븐을 끄고 트레이를 꺼낸 뒤, 완전히 식혀주세요."
강아지,모질개선,조리시간 30분 이내,연어 케이크 -  수명을 연장해주는,"강아지 간식은 빨리 만들어 먹여야 합니다.
냉장고에 1주일간 보관하는 걸 추천해 드립니다. 연어 케이크는 2개월 정도 냉동 보관하셔도 됩니다.",연어 420 g달걀 2 number당근 1 number통밀빵 2 number사워크림 1/4 cup플레인 요구르트 1/4 cup파슬리 25 g,"식빵을 작은 조각으로 잘라준 뒤 믹서기에 넣어주세요.식빵을 갈아서 빵가루로 만들어 준 다음 믹서기에서 꺼내주세요.당근과 파슬리를 잘게 썰어주세요.연어를 작은 조각으로 썰어준 뒤, 믹서기에 넣어주세요. 연어의 뼈와 살을 발라주세요. 연어는 오래 보관하셔도 좋지만, 즉석에서 바로 만들어 먹어야 합니다.믹서기에 달걀을 깨서 넣고 밀가루도 넣어줍니다.잘 섞이도록 갈아주세요.잘 혼합된 재료를 작은 머핀 틀에 담아주세요.케이크 위에 빵가루와 잘게 썬 파슬리도 뿌려주세요.잘게 다진 당근도 뿌려주세요.베이킹 트레이에 올린 뒤, 트레이를 화씨 375도로 예열된 오븐에 넣고 24분 정도 구워주세요!쿠키를 굽는 동안 소스를 만들어 볼게요. 작은 그릇에 사워크림과 요구르트를 넣어주세요.잘 섞이도록 휘저어 주면 케이크와 함께 먹을 수 있는 맛있는 소스가 완성돼요. 간단하죠?케이크가 구워지면 오븐에서 꺼낸 뒤, 강아지에게 주기 전 케이크를 차갑게 식혀둡니다."
강아지,모질개선,조리시간 30분 이내,사과 계피 과자 - 면역력 강화에 도움이 되는,채식주의자 강아지를 위한 말린 과일 간식이지만 안에 수분이 남아있으며 1주일 이내로 냉장고에 보관해 두셔야 합니다. 길게는 2개월까지 냉동보관 가능합니다.,계피 1 작은스푼사과 100 g물 50 ml라임 2 number,"라임을 4조각으로 썰어주세요.물을 작은 그릇에 부어준 뒤, 라임 2개로 즙을 짜주세요.속을 빼낸 사과를 얇게 썰어줍니다. 사과는 사과껍질을 만졌을 때 단단한 느낌이 드는 것을 골라야 합니다. 눈에 띌 정도로 변색되거나 손으로 눌렀을 때 움푹 들어가는 사과와 흠집 심하거나 부패가 된 사과는 고르지 마십시오. 그러나 사과 표면에 긁힌 자국이나 약간의 흠집이 있는 것은 자연스러운 현상이니 고르셔도 괜찮습니다. 또한, 고품질의 신선한 사과는 좋은 향기가 납니다.라임즙이 담긴 그릇에 사과 조각을 넣어주고, 8~10분 정도 담그고 한 두 번씩 사과 조각을 뒤집어줍니다.유산지가 깔린 베이킹 시트에 사과 조각을 나란히 올려줍니다.기호에 따라 사과 조각 위에 계피를 뿌려주세요!오븐에 시트를 넣고 20분간 구워주세요.오븐을 끄고 사과 조각을 꺼내준 뒤, 음식을 제공하기 전 완전히 차게 식혀주세요."
고양이,모질개선,조리시간 20분 이내,참치 정어리볼,냥이가 좋아하는 최애 참치 정어리볼 (재료가 많이 들어가 영양만점 *^^*),계란 1 number당근 50 통조림참치캔 50 캣닢 1/4 작은스푼토마토페이스트 2 큰스푼통조림정어리 50 빵가루 1/2 cup슈레드치즈 2 큰스푼,당근을 믹서기에 먼저 잘 갈아주세요큰 볼에 모든 재료를 넣고 잘 섞어줍니다베이킹시트위에 한입? 크기로 동그랗게 반죽한 후 올려주세요15-20분간 노릇노릇해질 때까지 구워줍니다
고양이,모질개선,조리시간 10분 이내,지금까지 이런맛은 없었다 정어리 쿠키,바삭한 고양이 간식,정어리 1 number무지방우유 1 cup밀배아 1/2 cup,재료를 준비합니다모든재료를 넣어 잘 섞어주세요베이킹 시트위에 작게 공모양으로 말아 놓고 350도에서 15분-20분 구워주세요고양이에게 주기 전에 먼저 식혀 줍니당
강아지,모질개선,조리시간 60분 이내,녹두 비스킷 - 저지방 건강 과자,집에서 만든 신선한 간식을 3주 정도 냉장고에 보관하세요. 길게는 6개월간 냉장고에 보관하셔도 좋습니다. 콩을 최대한 곱게 으깨고 싶으시다면 녹두 캔을 구매하셔도 좋습니다. 녹두 캔은 나트륨이 적은 브랜드를 고르세요.,녹두 1/2 cup잘게 다진 체다치즈 1/2 cup통밀 가루 3.5 cup올리브 오일 1 tbsp우유 1/4 cup,"냄비에 물 1/3을 채우고 콩을 넣고 중간 불에서 10~15분 정도 끓여주세요.큰 그릇에 삶은 콩을 넣고 곱게 으깨어 줍니다.그릇에 치즈, 우유, 올리브 오일 1테이블 스푼, 밀가루를 넣어주세요.숟가락으로 골고루 잘 섞어주고 매끄러운 반죽이 될 때까지 치대줍니다.반죽을 꺼내서 깨끗한 곳에 올려주세요.반죽을 조금씩 뜯어서 3cm 크기의 작은 공 모양으로 만들어 주고 유산지가 깔린 베이킹 시트에 공 모양 반죽을 나란히 올려주세요.화씨 350도로 예열된 오븐에 30분 정도 구워주세요.비스킷을 꺼내서 치즈도 뿌려줍니다. 음식을 주기 전에 차갑게 식혀 주세요."
강아지,모질개선,조리시간 30분 이내,채소 미트볼 - 식이섬유가 풍부한,맛있는 미트볼은 냉장고에 3일 정도 보관하셔도 좋습니다.,닭가슴살 200 g올리브 오일 1 작은스푼껍질콩 50 g감자 `1 number당근 2 number,"준비한 당근, 감자, 껍질콩을 잘게 썰어 사진과 같이 준비해주세요. 채소를 고를 때, 감자는 잔뿌리가 없고 표면이 단단하고 매끄러운 걸 고릅니다. 감자는 표면이 단단하고 매끄러운 걸 고릅니다. 싹이 있거나 녹색으로 변한 것은 피하세요. 껍질콩은 껍질이 쉽게 벗겨지는 걸 고르세요. 꼬투리가 건조하거나 툭 튀어나온 것은 피하세요.닭가슴살을 작은 조각으로 썰어 믹서기에 넣어주세요.올리브 오일 1티스푼을 넣어주세요.닭가슴살을 곱게 갈아주세요.중간 그릇에 닭고기를 담아줍니다.그릇에 잘게 썬 채소를 넣고 재료를 골고루 섞어주세요.숟가락으로 혼합물을 둥글게 뭉쳐서 골프공 크기의 미트볼로 만들어줍니다.유산지가 깔린 베이킹 트레이에 미트볼을 나란히 올려줍니다.화씨 350로 예열된 오븐에 트레이를 넣고 15~20분 정도 구워주세요.오븐을 끄고 미트볼을 꺼내 완전히 차게 식혀주세요."
강아지,다이어트,조리시간 2시간 이상,감자칩 - 채식을 선호하는 강아지를 위한,싹이 났거나 색이 초록색인 감자는 독성이 강합니다. 트레이에 베이킹 시트를 깔고 감자를 올려주면 트레이를 씻는 불편함을 덜어줍니다.,감자 1 number코코넛 오일 1 작은스푼계피(선택) 1 tbsp,"감자를 씻고 0.5~0.8cm 두께로 얇게 썰어주세요. 좋은 감자는 표면이 단단해야 하며 물렁물렁한 느낌이 드는 감자는 상한 감자 감자에 생겨난 흠은 조심히 다뤄지지 않는다거나 수분이 부족하거나 너무 낮은 온도에 보관하면 나타납니다. 그러므로 흠이 많은 감자는 피하셔야 합니다. 검은 반점이나 상처가 있는 감자는 구매하지 마세요. 하루나 이틀 안에 조리하는 것이 아니라면 싹이 난 감자는 구매하지 마십시오.코코넛 오일 1티스푼을 감자 조각 위에 조금 부어주고 코팅이 되도록 잘 버무려 줍니다.베이킹 트레이에 나란히 올려주세요.(선택)감자 조각 위에 계피를 뿌려주세요.화씨 250도로 예열된 오븐에 트레이를 넣고 2.5-4분(조각의 두께 정도에 따라서) 정도 구워줍니다.
조각이 두꺼울수록 조리 시간이 길어집니다.감자 조각이 바삭바삭하고 노릇하게 구워져야 합니다. 오븐에서 감자 조각을 꺼내고 10분간 가만히 두세요"
강아지,관절관련,조리시간 20분 이내,컵케이크 - 면역 기능에 좋은,맛있는 컵케이크를 3일 정도 냉장 보관 가능합니다. 달걀은 콜레스테롤을 많이 함유하고 있으므로 강아지에게 적당량만 먹여줍니다.,땅콩버터 1 tbsp통밀가루 1 cup플레인요구르트 1 tbsp카놀라유 2 작은스푼꿀 2 작은스푼달걀 1 number사과소스 1/3 cup,중간 크기의 그릇에 달걀 하나를 깨서 넣으세요.요구르트 1테이블 스푼을 넣어주세요.사과 소스 1/3컵도 추가합니다.꿀 2테이블 스푼도 넣어주세요.카놀라유 2티스푼을 추가합니다.땅콩버터 1테이블 스푼도 넣어주세요.그릇에 밀가루 1컵을 넣고 잘 섞어줍니다.머핀 트레이에 혼합물을 부어주세요.트레이에 혼합물을 2/3가량 채워줍니다.화씨 350도로 예열된 오븐에 넣고 10~15분간 구워주세요.오븐을 끄고 팬케이크를 꺼내 완전히 식혀주세요. 컵케이크 위에 땅콩버터와 꿀을 올려주세요
고양이,,조리시간 ,,,,
